ligand,generation,genetic_score
0,0,0.718921
0,1,-3.27807
0,2,-3.27807
0,3,-3.48765
0,4,-3.48765
0,5,-3.48839
0,6,-3.48845
0,7,-3.48845
0,8,-3.49821
0,9,-3.50009
0,10,-3.50215
0,11,-3.50272
0,12,-3.50512
0,13,-3.50512
0,14,-3.50512
0,15,-3.65529
0,16,-3.65529
0,17,-3.77048
0,18,-3.77048
0,19,-3.77048
0,20,-3.77048
0,21,-3.77048
0,22,-3.77484
0,23,-3.80136
0,24,-3.81684
0,25,-3.81684
0,26,-3.81684
0,27,-3.81684
0,28,-3.81684
0,29,-3.81684
0,30,-3.81684
0,31,-3.81684
0,32,-3.81684
0,33,-3.81684
0,34,-3.81684
0,35,-3.81684
0,36,-3.81684
0,37,-3.81684
0,38,-3.81684
0,39,-3.81684
0,40,-3.81684
0,41,-3.81684
0,42,-3.81684
0,43,-3.81701
0,44,-3.81701
0,45,-3.81701
0,46,-3.81701
0,47,-3.81701
0,48,-3.81701
0,49,-3.81701
0,50,-3.82353
0,51,-3.82353
0,52,-3.82353
0,53,-3.82353
0,54,-3.82353
0,55,-3.82353
0,56,-3.82361
0,57,-3.82361
0,58,-3.82361
0,59,-3.82361
0,60,-3.82612
0,61,-3.82612
0,62,-3.82612
0,63,-3.82612
0,64,-3.82612
0,65,-3.82612
0,66,-3.82612
0,67,-3.82612
0,68,-3.82612
0,69,-3.82612
0,70,-3.82612
0,71,-3.82612
0,72,-3.82612
0,73,-3.82612
0,74,-3.82612
0,75,-3.82612
0,76,-3.82612
0,77,-3.82612
0,78,-3.82612
0,79,-3.82612
0,80,-3.82612
0,81,-3.82612
0,82,-3.82675
0,83,-3.82675
0,84,-3.82675
0,85,-3.82678
0,86,-3.82953
0,87,-3.82678
0,88,-3.82678
0,89,-3.82678
0,90,-3.82678
0,91,-3.82678
0,92,-3.82678
0,93,-3.82678
0,94,-3.82678
0,95,-3.82678
0,96,-3.82678
0,97,-3.82678
0,98,-3.82678
0,99,-3.82678
